skeleton_id,node_id,connector_id,distance_to_dendritic_root
3091943,6399256,7633608,6024.28155873502
3091943,6399264,6399266,6607.970943935841
3091943,6399294,6399296,7023.819260374432
3091943,6399330,6414717,5426.295943572004
3091943,6399345,6399346,6126.489110780938
3091943,6399360,7824354,6306.530115758411
3091943,6399361,6399364,6351.541881491532
3091943,6399392,6399394,6246.133852500658
3091943,6399483,6399510,9492.884973767992
3091943,6399484,6399485,9552.935181042943
3091943,6399555,10173793,9677.262416325277
3091943,6399561,6399631,10159.482666504628
3091943,6399567,6399606,10504.580270203252
3091943,6399651,6399675,10891.39806820784
3091943,6399655,6326297,11200.068901265702
3091943,6399928,6399933,11707.94650109484
3091943,6400384,17737753,17028.8518384454
3091943,6400414,1706216,16951.105577478716
3091943,6400426,10174138,17181.416723078633
3091943,6400507,1706104,17159.987001452282
3091943,6400529,3190881,18516.73879960249
3091943,6400637,6400641,18931.26253051775
3091943,6400687,6125485,16508.543572293238
3091943,6400706,61396606,18007.99671766376
3091943,6400707,6400711,18073.350549943665
3091943,6400779,1629127,19973.035022766016
3091943,6400855,1759722,20658.483018992825
3091943,6400896,6400899,23222.82575539957
3091943,6400931,6400934,26502.813452075738
3091943,6401037,6401118,10764.822687341897
3091943,6401037,6401400,10764.822687341897
3091943,6401044,6401049,9591.496799256653
3091943,6401083,10173965,11003.402205257706
3091943,6401113,2900122,11413.960863165761
3091943,6401167,6401178,11395.55140587219
3091943,6401227,6401236,12215.080168364191
3091943,6401254,6401178,12611.74576309343
3091943,6401256,6401258,12707.913666648958
3091943,6401291,6401297,13245.509619841432
3091943,6401332,10173500,14010.906209849738
3091943,6401357,6333749,15420.327792899734
3091943,6401362,6401364,14260.112118657999
3091943,6401440,6401444,11370.444303259523
3091943,6401441,2900191,11492.197516591987
3091943,6401477,4047426,4317.608164651945
3091943,6401496,6401522,5319.369011763134
3091943,6401497,6401498,5354.744023041509
3091943,6401573,6401578,5864.4628163514135
3091943,6401621,17449459,6730.317274960886
3091943,6401706,6401752,9600.040881346293
3091943,6401713,6401715,9898.377661197403
3091943,6401794,6401796,10227.032460367802
3091943,6401840,6401853,11232.164325892874
3091943,6401880,7983104,8820.201591039251
3091943,6401884,6401886,9297.800956141189
3091943,6401917,6401920,5280.049404189413
3091943,6401945,4602590,5927.4577896407645
3091943,6401964,6401966,6220.758211107888
3091943,6401999,6402001,7321.412323305609
3091943,6402033,3177094,7556.539278894998
3091943,6402060,6402062,8107.898974148957
3091943,6402107,6402109,8229.270837537042
3091943,6402136,6402109,8591.890047099987
3091943,6402192,1052819,22061.5735252788
3091943,6403902,6403876,934.4926136624599
3091943,6404065,6404019,6227.722988099216
3091943,6404113,6404093,6359.181917638511
3091943,6413453,6413440,9648.863276251912
3091943,6508759,6508739,5873.2064615085255
3091943,6930043,6930029,6899.6409357560915
3091943,7218397,7218384,19374.453809681698
3091943,7719099,7719085,18005.488671245992
3091943,7824243,7824216,8829.704516102516
3091943,9772574,7629992,5918.553343055282
3091943,9772657,9772636,5738.75755871219
3091943,10173174,6930029,6673.704969392733
3091943,10173262,9747902,7249.945346262713
3091943,10173263,10173274,7499.180218305046
3091943,10173368,9869124,9842.5679382179
3091943,10173526,10173528,13014.22569839938
3091943,14992944,12618604,7041.042470652363
3091943,15430027,6864754,9553.806897228606
3091943,15430260,3198566,11186.076913122655
3091943,15430498,6271792,9782.910540766628
3091943,15698552,15698554,9163.808236492347
3282869,745712,745697,18609.893063214742
3282869,1052825,1052819,20481.203671627078
3282869,1053424,1053383,22457.60915835152
3282869,1054846,1054840,20846.071013799436
3282869,1060914,1060902,34928.512588598634
3282869,1340264,1340226,40140.23670332515
3282869,1549602,1549595,28763.418383200176
3282869,1555812,1555803,34511.054030846426
3282869,2713759,2713737,16742.018153244953
3282869,2715211,2715159,13983.761686304246
3282869,2715888,2715850,17735.64327461499
3282869,2825195,2825161,12463.143493922751
3282869,2825202,2825161,11636.93922977769
3282869,2827354,2827334,15628.582100007046
3282869,3074239,4031298,18618.6984752635
3282869,3074255,3074257,19845.523817426194
3282869,3074354,3074365,20342.656394514142
3282869,3074446,3190310,19127.07220467467
3282869,3074563,3074564,24336.654880626233
3282869,3074719,6271237,26132.894210682414
3282869,3074768,3175453,27756.54782809914
3282869,3074810,3074815,29415.92567868823
3282869,3075152,3075216,37707.55432749276
3282869,3075166,3075193,38376.99217770193
3282869,3075172,3075177,38622.18997180824
3282869,3075345,4219550,37931.15319748706
3282869,3075353,3075365,38466.284915791344
3282869,3075454,3075464,42855.66099835804
3282869,3075523,3075525,45386.153865201384
3282869,3135459,3135453,21381.18521535424
3282869,3175602,3175582,31663.73729724033
3282869,3176158,3176145,20756.57253853184
3282869,3176408,4715255,19987.541195821428
3282869,3176658,4299875,20341.924954775724
3282869,3177001,3176988,7390.003996371193
3282869,3177107,3177094,11686.2516333536
3282869,3177250,1052728,23992.12513390621
3282869,3177318,6273232,27882.221755245922
3282869,3178019,4366927,35287.20338217991
3282869,3178321,3178330,38212.56209441382
3282869,3178559,4847231,40428.3382588948
3282869,3178813,3248925,41630.52194204372
3282869,3179652,4033742,35374.97803714991
3282869,3187096,3187104,19926.240819987343
3282869,3187176,3187180,7816.22549247371
3282869,3187219,19194225,7575.383629143711
3282869,3187237,6272333,8415.418873015948
3282869,3187351,6273933,12897.818357787826
3282869,3187358,6272274,12154.731586738493
3282869,3187572,3187604,15831.009560166978
3282869,3187764,3187768,18239.795352706056
3282869,3187804,22035606,20748.428350304563
3282869,3187805,3574969,20881.123236233103
3282869,3187812,3187824,21238.30068130318
3282869,3187887,6272131,23380.233410099932
3282869,3187895,6275684,23822.039656795376
3282869,3188002,6273874,9014.18521493573
3282869,3188041,3188056,9835.243248723822
3282869,3188480,6273804,458.2217364871467
3282869,3192526,6335038,8325.087333732208
3282869,3193952,6332735,9041.1101364274
3282869,3194359,3194432,12568.053951847785
3282869,3194375,3194501,12781.416177262687
3282869,3194552,3194501,10804.682230839873
3282869,3195179,9736884,15426.841209575028
3282869,3195387,8789662,16829.37989921166
3282869,3195441,3195454,18061.837278930794
3282869,3195531,3195614,18880.952510377192
3282869,3195539,3195556,19199.81608936909
3282869,3195756,6273702,17329.182225055974
3282869,3195804,21271522,21933.193616054978
3282869,3195900,6272741,10407.595319283715
3282869,3196615,3196589,19020.063215082086
3282869,3197758,3250137,10919.986766338665
3282869,3197764,3250098,11200.544233907774
3282869,3197833,3197873,12251.058909613948
3282869,3198557,3198566,12521.798415337511
3282869,3198605,3250068,11826.06574495479
3282869,3199050,6272596,15837.887591835864
3282869,3199085,3249957,16044.805428392658
3282869,3227870,3227862,19273.39554272108
3282869,3250033,3250020,15389.199559659912
3282869,3250232,3250237,9364.151175939212
3282869,3489317,3489311,16637.111769696447
3282869,3491245,3491225,18446.032641179907
3282869,3542305,3542313,16390.258197133928
3282869,3542326,3542313,16176.091756518097
3282869,3542518,3542527,16665.501209546925
3282869,3543173,3543174,17865.152393902306
3282869,3543237,4180637,19608.77088096231
3282869,3543242,3543245,19897.05285015215
3282869,3543546,3543552,10833.393897521539
3282869,3543757,6273969,11670.795429307112
3282869,3543865,7825050,18622.98502198888
3282869,3543878,6273745,19133.493358602118
3282869,3544137,6271792,13230.534530016685
3282869,3544162,6271736,15277.552462340816
3282869,3544169,6271670,15553.197296755625
3282869,3544169,6271703,15553.197296755625
3282869,3544176,6933032,16036.047730868722
3282869,3544289,6271646,16700.755667722664
3282869,3544312,6271619,17442.272787864105
3282869,3544360,3544368,18535.453448009812
3282869,3544398,6271566,18875.76457254439
3282869,3544517,12544998,13479.259470788656
3282869,3544565,3544592,12992.44422603228
3282869,3544848,6143372,14326.102720501975
3282869,3544875,2714889,14729.39615926336
3282869,3545144,6271512,20596.290470707598
3282869,3545217,21242320,21778.335653314014
3282869,4028204,4028184,17608.137660481294
3282869,4047743,4047694,9925.956283055693
3282869,4048781,4048752,12893.856572840774
3282869,4049651,4049638,7537.659995027319
3282869,4050203,4050208,8212.957130565483
3282869,4061931,4061884,23829.716674345214
3282869,4189836,4189785,23315.455235381738
3282869,4253120,4253099,20565.78756315156
3282869,4283625,4283611,11304.511913994615
3282869,4299745,4299732,23172.83171776777
3282869,4352223,4352196,23580.619102742323
3282869,4584975,4584939,20420.100812961344
3282869,4585763,4585723,11714.862564018495
3282869,4585853,4585839,7972.1596516201935
3282869,4596465,4596452,16617.432315603346
3282869,4596690,4596676,19194.193811920955
3282869,4621955,4621933,23294.131312845904
3282869,4622698,4622675,23439.317365034705
3282869,4744961,4744948,16613.51503420687
3282869,4747247,4747199,10096.963426758255
3282869,4971137,4971124,11036.955192571844
3282869,5033989,5033955,17681.893114013383
3282869,5035888,5035867,13189.485076719811
3282869,5064840,5064820,46946.352090443776
3282869,5064931,5064890,45624.84557551656
3282869,5342652,5342625,17814.81554422699
3282869,5371551,6145670,20796.077506892336
3282869,6099187,6099155,55729.35651319414
3282869,6136390,6136370,16281.174489324538
3282869,6136462,10102944,15623.741938539333
3282869,6270128,6566647,44719.384173195416
3282869,6270141,24422900,45363.60147196871
3282869,6270303,6270331,52596.888596781515
3282869,6270416,6270418,50097.412911093445
3282869,6270467,4194495,51747.1090608283
3282869,6270473,6273899,52222.75839156608
3282869,6270492,6270755,53080.70234581291
3282869,6270507,6549754,54067.56887611443
3282869,6270654,6270656,56915.43184011945
3282869,6270694,6270696,58243.89369773351
3282869,6270732,6275502,15144.073274240272
3282869,6270740,7139451,55651.03952918443
3282869,6270832,6270840,32925.639586494115
3282869,6270834,6270870,33416.45532516984
3282869,6270984,6272414,6651.862847175646
3282869,6271221,3307839,30854.41456043423
3282869,6271453,6271459,22799.91465355339
3282869,6271456,6293736,23135.429071672934
3282869,6271458,6271485,23304.95010724737
3282869,6271533,6271536,19681.44301290464
3282869,6271591,6271593,18607.588234037492
3282869,6271787,6271736,15264.5874233084
3282869,6272036,6272039,11183.860706660507
3282869,6272037,6275415,11295.430681669404
3282869,6272056,6272061,10292.791655124547
3282869,6272089,6272090,8354.786295480091
3282869,6272161,3575036,23602.40460679094
3282869,6272353,6272333,9025.502979237055
3282869,6272399,4047426,8358.888868460948
3282869,6272441,3177019,6944.719925798374
3282869,6272466,6272467,17845.098037003936
3282869,6272504,6272505,18716.003068938207
3282869,6272532,6272537,19100.153608652286
3282869,6272696,6272701,11620.207030305119
3282869,6272824,6272828,9695.984996563111
3282869,6273275,6273279,16789.560889131713
3282869,6273491,6273495,14643.945084894232
3282869,6273659,6273661,12165.83931695591
3282869,6273924,6282041,7602.958966894603
3282869,6274240,6274249,18059.926789418463
3282869,6274275,18987762,18172.8559865385
3282869,6274291,6274341,18857.09538319761
3282869,6274306,6274315,19067.02744723079
3282869,6274376,6274382,18574.256075889014
3282869,6274466,6274471,15543.459393065245
3282869,6274496,6274500,15787.545870633945
3282869,6274535,6274590,15666.54499121688
3282869,6274543,6274549,16287.286447177674
3282869,6274620,3483741,13874.3291817362
3282869,6274684,6274686,17926.48369484219
3282869,6274732,6274734,18820.07378431875
3282869,6274794,6274798,20329.978107502622
3282869,6274836,6274844,20395.189516128474
3282869,6274871,6274879,17913.561502059263
3282869,6275031,3483741,13294.067364271516
3282869,6275067,6275073,13453.943873671615
3282869,6275118,6275122,12486.151045487004
3282869,6275175,6275283,10995.906717190974
3282869,6275186,6275188,11312.937805383317
3282869,6275350,6275354,10638.555664183976
3282869,6275462,6275466,15429.583841609634
3282869,6275553,6275554,16512.002485120724
3282869,6275590,6275592,16953.458252402208
3282869,6275623,6275635,17236.909445082416
3282869,6275676,13849786,18389.281540019536
3282869,6275682,6275684,18587.694869186107
3282869,6275766,6275768,20258.761039293535
3282869,6275809,6275812,17994.881694867316
3282869,6275875,6275879,8716.491318188942
3282869,6275937,6275943,9438.184959801165
3282869,6275996,6276000,9615.62702659026
3282869,6276030,6276053,8454.913044803041
3282869,6276038,6276202,8943.642802520098
3282869,6276113,6276133,9935.725588150159
3282869,6276284,6276286,11347.038414308616
3282869,6276331,6276334,11528.47043013362
3282869,6276354,6276334,9811.073426939594
3282869,6276366,6326814,11652.026803143079
3282869,6276370,6276286,11869.664602986373
3282869,6276388,2825959,9116.184614743186
3282869,6276443,6276133,10135.490596186744
3282869,6276461,6276462,10883.904645252256
3282869,6276489,6276491,11049.417431085236
3282869,6276550,6276555,12297.946897514343
3282869,6276552,7416135,12391.674286523226
3282869,6276599,7675337,12932.5046276662
3282869,6276630,6276648,9159.919604158036
3282869,6276693,6276721,9308.302653351511
3282869,6276765,6276766,9466.170931774166
3282869,6276814,6276926,10760.777293139803
3282869,6276832,6276841,11183.874420735312
3282869,6276968,6276977,11888.94053638881
3282869,6277029,6277035,12224.67130909923
3282869,6277074,6277081,12473.683505566845
3282869,6277111,6277112,12894.118666129212
3282869,6277144,7186633,13500.856690512297
3282869,6277229,6277231,12081.730212757382
3282869,6277271,9777350,12956.592207926751
3282869,6277952,6277963,9661.046683866767
3282869,6278101,6278106,10415.635712729734
3282869,6278153,6278203,11412.577956566074
3282869,6278196,6278238,11236.990551769148
3282869,6278200,6278203,11362.172789427048
3282869,6278442,10102710,11716.484813952946
3282869,6278466,22066396,12103.234540380134
3282869,6278468,6278469,12201.53885489656
3282869,6278506,11414579,12491.086709310326
3282869,6278527,6278536,13393.70398671435
3282869,6278705,746062,17218.760986074823
3282869,6278798,6278825,18233.393964793515
3282869,6278817,745889,18500.039685982785
3282869,6278913,6279011,12027.439420561099
3282869,6278942,6278960,12616.006473940422
3282869,6278949,6278976,12794.016707933737
3282869,6279004,6279011,12669.554199921262
3282869,6279106,17299748,13352.651418200021
3282869,6279325,6321867,16378.835486459207
3282869,6279417,6279428,18653.361471336404
3282869,6279459,4230572,19351.048198530476
3282869,6279617,6279632,14693.011542046701
3282869,6279672,6279706,15830.285272459685
3282869,6279678,6279687,15946.19419332586
3282869,6279754,6279756,16258.977473605188
3282869,6279790,6279868,14290.522661956707
3282869,6279819,6279820,14935.32344942095
3282869,6279906,6279913,15753.098035249222
3282869,6279989,6280001,16871.99454569998
3282869,6280419,6280427,8719.986630786443
3282869,6280786,4585635,10631.848601907313
3282869,6280793,6280806,11308.3802369386
3282869,6280971,10105136,6908.976016959034
3282869,6280985,6280987,8021.963803323066
3282869,6281032,6281094,9138.196442327495
3282869,6281048,6281094,8756.70812178963
3282869,6281059,9760437,8911.584473351544
3282869,6281069,6281071,9080.328336058392
3282869,6281133,6326814,9829.61560920934
3282869,6281148,6281153,9907.894927794954
3282869,6281325,6281330,10058.155805900522
3282869,6281368,6281400,10778.467372295247
3282869,6281525,6281638,12859.901693014315
3282869,6281528,10794021,13025.852891867708
3282869,6281536,6289376,12698.826571925205
3282869,6281557,6281564,13317.701685839722
3282869,6281698,6281709,15320.911954071464
3282869,6281730,7476009,15972.453893111448
3282869,6281797,10105379,8411.39920863348
3282869,6281805,6281816,8685.571392855803
3282869,6281880,6398591,8578.667068883322
3282869,6281882,3176988,8654.231088630444
3282869,6282106,6282113,10617.962801758851
3282869,6282148,6282155,11697.817714045912
3282869,6282185,6282210,12060.583970959411
3282869,6282457,6282471,12302.813312159193
3282869,6282490,6282498,8450.550557272461
3282869,6287993,6288005,8846.044441850663
3282869,6288039,6288047,10391.730926273605
3282869,6288091,6288102,10611.751736098977
3282869,6288169,6288172,11015.443232635476
3282869,6288315,6288355,13393.470021939978
3282869,6288454,22053582,13533.023683819261
3282869,6288487,6290761,15597.54528008644
3282869,6288518,6288650,15139.021066192105
3282869,6288519,6288650,15207.152034972914
3282869,6288527,6288555,15517.039343470064
3282869,6288543,4047113,15946.79424022866
3282869,6288589,6288612,15959.392506365559
3282869,6288692,6288720,15939.31887030265
3282869,6288790,6290761,17605.31948970602
3282869,6289002,9737546,8135.215621066607
3282869,6289003,17449444,8242.57845588731
3282869,6289206,6289250,11105.73867042131
3282869,6289460,6289462,14562.054169270978
3282869,6289690,6289693,15402.06284815563
3282869,6289784,3846666,17704.32134225764
3282869,6289845,6289849,14630.405816116003
3282869,6289896,7615546,15317.884740760997
3282869,6289933,6289937,15909.73134358018
3282869,6289970,6136370,16384.586846106675
3282869,6289997,6290003,15264.346788789819
3282869,6290071,6290097,17104.03725008295
3282869,6290158,6290161,18489.291597829015
3282869,6290213,2715895,18309.926572690154
3282869,6290227,6290235,18825.042404672367
3282869,6290267,7168246,19305.358686895586
3282869,6290318,6290325,20133.44549189536
3282869,6290376,6290384,15810.147375064076
3282869,6290469,6290478,17140.393459510644
3282869,6290574,6290865,15818.946507606179
3282869,6290624,6290632,17155.78431483304
3282869,6290942,3514525,13960.913583261663
3282869,6291042,4596189,16952.096782470053
3282869,6291042,6291358,16952.096782470053
3282869,6291088,6291094,17570.824635009125
3282869,6291270,6291382,18123.668080160267
3282869,6291328,6291337,17565.432106696415
3282869,6291436,6400641,16657.49543632533
3282869,6291468,6291472,17413.089150118056
3282869,6291526,6291561,18139.83690052917
3282869,6291552,7596685,18494.54166042036
3282869,6291609,6291670,22182.383818983504
3282869,6291633,6291637,23210.496166726338
3282869,6292048,6292076,16351.586208374185
3282869,6292169,6292255,18306.56877540416
3282869,6292188,6292210,18821.488287906435
3282869,6292316,6292322,18112.380893721955
3282869,6292377,6292380,18294.587138980936
3282869,6292416,6292649,14671.723512623317
3282869,6292575,6292665,14992.88587585749
3282869,6292584,8789777,15660.601238330415
3282869,6292618,6292620,16287.216823721417
3282869,6292731,6292733,18681.354267984436
3282869,6292792,6292856,19414.868395846945
3282869,6292806,6292811,19872.31755469574
3282869,6292894,6292996,18173.163088216188
3282869,6292916,6292921,18772.83480173822
3282869,6293048,6293083,17735.543108197813
3282869,6293129,3491197,19802.625282382676
3282869,6293251,24295172,20153.69972309015
3282869,6293284,6293351,20937.256221963846
3282869,6293286,6293302,21059.440222285255
3282869,6293416,6293421,25246.821431358916
3282869,6293466,6293473,24387.414824884512
3282869,6293604,6293631,22777.16684176191
3282869,6293727,6293736,24458.15797935896
3282869,6298144,8789181,22632.067909593443
3282869,6298177,3228599,22253.893140234763
3282869,6298225,6298240,21159.73453877048
3282869,6324988,6324975,19180.742275882683
3282869,6332512,6332491,15206.09628359404
3282869,6398633,6398612,8583.61548155082
3282869,6410823,6281071,12964.445768194117
3282869,6864788,6864754,12663.931450247535
3282869,7416375,7416369,15881.95604053669
3282869,7419486,7419480,19447.58999939507
3282869,7431686,7431673,14882.943626299824
3282869,7684822,7684754,14025.607557276464
3282869,7724660,7724654,14989.456945638954
3282869,7747935,7747908,9161.395298482974
3282869,7825104,3286962,21550.720289656023
3282869,7825121,2715159,15251.16406812039
3282869,7981051,7981044,15387.791684105596
3282869,8789739,4997320,17244.945062357965
3282869,8790135,6277370,8435.753859481778
3282869,9747956,9747902,18244.71871025544
3282869,9772169,7684754,14443.672611970778
3282869,9777396,9777385,20197.190555802987
3282869,10041475,10041452,17783.05122375296
3282869,10102557,3611364,13944.577756433962
3282869,10103070,10103072,13037.523004845414
3282869,10103112,18988230,13806.384894499814
3282869,10103126,10103133,14274.045981544357
3282869,10103864,10103918,15811.512813533143
3282869,10104108,10104124,11855.492063848058
3282869,10104265,5035970,11397.026391861826
3282869,10104573,7135395,8270.5670257493
3282869,10104579,6398716,7997.718382863448
3282869,10104614,10104627,8882.021055347617
3282869,10104664,10104671,15303.45457790601
3282869,10104865,10105013,17577.202898313295
3282869,10104946,10104951,18869.580884636813
4049878,299362,299334,19151.299736699682
4049878,369673,369663,24390.32131330521
4049878,1061609,1061603,34581.288600759915
4049878,1233130,1233116,28742.145732625682
4049878,1420968,1420946,36062.71634714959
4049878,1466617,1466610,37526.441134943205
4049878,1466693,1466687,37634.79002430188
4049878,1483839,1483832,18100.675481712784
4049878,1510303,1510290,25313.827732059002
4049878,1529464,1529449,42952.08466162758
4049878,1621988,1621965,65039.41666930211
4049878,1706195,1706175,22075.486503635617
4049878,1758636,1758630,20676.48723687315
4049878,1759737,1759722,19580.05790219959
4049878,1759745,19639745,19670.291004697105
4049878,1759973,1759967,24264.041511504303
4049878,1760035,1841644,26312.030140628685
4049878,1788313,3344533,18121.337202445622
4049878,1788314,1788315,17959.780284377357
4049878,2480102,2480072,44162.409510743324
4049878,2581548,2581541,13969.824459805433
4049878,2637096,2637082,22539.7863761749
4049878,2643532,2643526,23136.39386797418
4049878,2777754,2777734,17507.19083931328
4049878,2777766,2777760,17497.187241132448
4049878,2777999,2777965,18837.66448466433
4049878,2778010,3343646,18558.289205927325
4049878,2785030,2785014,18252.81838291913
4049878,2855216,2855203,23679.21730431342
4049878,2869210,2869194,22969.446840055152
4049878,3090380,4030706,12516.978608640526
4049878,3090428,5408482,15297.565505719238
4049878,3090438,5201527,16016.0697396941
4049878,3090459,4396601,18014.11366492679
4049878,3090618,3090647,19816.08357082155
4049878,3090673,5845258,21743.435544241856
4049878,3090898,6462698,26408.868378295283
4049878,3090907,22439055,26956.76760813354
4049878,3091065,3091067,30206.006878717348
4049878,3091225,3091205,1011.8006430648493
4049878,3091267,3091246,3208.435895668281
4049878,3091718,3091722,2884.232481398096
4049878,3104953,3104918,28283.88811348085
4049878,3134775,3134871,12584.928339256
4049878,3135721,3135784,20202.86586361931
4049878,3136103,3286719,22114.42790107561
4049878,3137237,6489790,24780.620564595603
4049878,3137245,6340210,25080.326164057693
4049878,3137499,6489681,28345.0840078762
4049878,3137506,3263671,28756.176136622813
4049878,3138018,16019131,32751.146381173716
4049878,3142133,3142121,14520.107170771324
4049878,3187973,3187945,4762.239165239476
4049878,3195209,3195201,23380.960026385208
4049878,3288100,3288086,31038.601080145203
4049878,3326715,2131663,46748.008458852535
4049878,3345759,9776810,18082.639235808874
4049878,3345861,3345862,22184.320409279546
4049878,3482865,3482852,20821.845377795802
4049878,3482898,3482885,20747.800347762346
4049878,3491275,3491269,5035.278069560187
4049878,3492185,3492145,25018.503286315306
4049878,3514524,3514525,6169.712113063182
4049878,3514545,6276721,6680.9915719322125
4049878,3518312,3611238,12117.672622498827
4049878,3518385,13917353,13779.832643090198
4049878,3518438,15584858,15522.084006768575
4049878,3518515,3647717,17592.790000971207
4049878,3518555,1243727,19515.106447168084
4049878,3518589,6491163,20925.27189658176
4049878,3518590,2416056,20991.579211475593
4049878,3518602,2871907,21456.355339742844
4049878,3518603,3574677,21499.487196811617
4049878,3518676,3574653,21780.505716597047
4049878,3518692,6491009,22472.991368446314
4049878,3518734,3842138,23543.414703540093
4049878,3518791,1509956,24254.664609226562
4049878,3568140,6330295,31379.506835447788
4049878,3607905,3607898,15582.981197485042
4049878,3611613,3611606,14062.52057359018
4049878,3611836,3611816,12239.967500760624
4049878,3612000,3611993,13432.758575423544
4049878,3612350,3612337,32850.025171180445
4049878,3612698,3612685,31720.707073982852
4049878,3612714,19639744,31290.68365751203
4049878,3612721,19639478,33093.784984605096
4049878,3612941,3612928,33888.79169844551
4049878,3613349,3613342,20270.3937499367
4049878,3614008,3614000,31317.645973875453
4049878,3614092,3343408,14235.028826218786
4049878,3624807,3624791,30909.91461215483
4049878,3629777,3629771,13329.286266412466
4049878,3630185,3630172,15801.553981657056
4049878,3647589,3647583,20807.54597114165
4049878,3789706,3789700,18097.966004391787
4049878,3934737,3934716,55877.91626795246
4049878,3969766,3969753,9216.559848505054
4049878,4049882,4049876,4489.796916079129
4049878,4141440,6923034,12056.137963795383
4049878,4202657,4202629,38831.82254924864
4049878,4202855,4202824,37911.33378215098
4049878,4308588,4308546,22180.804607491034
4049878,6289167,3481885,6867.876689863911
4049878,6322552,6322532,20183.282022323303
4049878,6323701,6323688,20228.905885636002
4049878,6325502,6325486,19488.449220017366
4049878,6332997,6332984,13502.54834432164
4049878,6333015,6333008,13611.403718745783
4049878,6340874,19651504,21155.959920916433
4049878,6340940,6340913,21004.982888232178
4049878,6341536,5108600,24403.226064796956
4049878,6397727,6397711,20259.222517120583
4049878,6398278,6398250,22664.438682826145
4049878,6403816,5748867,32635.970691104663
4049878,6403871,6403876,1642.0933536349585
4049878,6403908,6403916,6419.4132815239755
4049878,6404011,7629992,7900.029906896776
4049878,6404016,6404019,8080.9969313952715
4049878,6404071,6404093,8239.944053848954
4049878,6404125,6404126,8829.913308764106
4049878,6405555,6509470,42602.326955742625
4049878,6405821,2132373,52254.35832354119
4049878,6405850,3934846,52747.18720439731
4049878,6405860,6405864,53337.89638052885
4049878,6406011,22435767,56316.97031853137
4049878,6406439,6406442,34103.791385392586
4049878,6406538,7320710,37557.96692598518
4049878,6406781,9775603,42928.048020266346
4049878,6406833,6499479,42633.20109396636
4049878,6406900,6491771,44851.02092216954
4049878,6406972,6491648,46301.2355537807
4049878,6407003,6406987,46583.58157443289
4049878,6407071,6399364,3863.299128983621
4049878,6407116,6407119,10101.477840945106
4049878,6458731,6458748,27040.36786841322
4049878,6459100,6340847,21615.103643554703
4049878,6459411,6459427,23201.01620145101
4049878,6459668,19321926,20274.419560852486
4049878,6459934,6459938,18940.477917800974
4049878,6459973,6459979,19305.733730557036
4049878,6460330,6460334,20028.09501385195
4049878,6460586,6460281,20468.491005758853
4049878,6460639,20835454,9386.68248282532
4049878,6460693,7978944,9814.983773952208
4049878,6460882,6275073,11970.054761000309
4049878,6461056,6461080,27149.636261470292
4049878,6461189,6490053,28320.768986533545
4049878,6461221,6461228,28830.207840120474
4049878,6461304,3343498,28979.684057025985
4049878,6461341,6490022,30489.763374373568
4049878,6461350,6461353,31016.73352628502
4049878,6461589,6498903,30580.56155460121
4049878,6461681,6461685,33261.29592795711
4049878,6461776,6461784,34321.40696040573
4049878,6461816,6499563,32120.355616530887
4049878,6461837,6461843,32723.84948017728
4049878,6489236,6489244,36349.64796505502
4049878,6490472,6289215,7328.302628787114
4049878,6491051,1689415,22435.114544233245
4049878,6491999,3092050,6272.104285340374
4049878,6493060,11578283,21985.168639571337
4049878,6493218,1706216,22629.82415266473
4049878,6499059,6507661,11033.388595197812
4049878,6506831,6506842,23104.515962383874
4049878,6507064,3647492,21575.172011282095
4049878,6507501,6507504,15634.828874174407
4049878,6507646,9775381,11077.064468565059
4049878,6507648,2900191,11152.640148783652
4049878,6507881,3629849,13321.562579305439
4049878,6508064,6508111,15443.875461853317
4049878,6508084,3630555,15947.85370055569
4049878,6508153,6508172,15929.155371932142
4049878,6508196,6508198,15061.450119063684
4049878,6508382,6508393,16259.790175502265
4049878,6508388,6508437,16389.840461927062
4049878,6508639,1741886,27857.29472842786
4049878,6508706,6508739,7153.190412700675
4049878,6914401,6914395,16374.92216494546
4049878,9775455,3611364,12597.689119904815
4049878,9775478,14560054,28918.51768516644
4049878,9775626,19650230,24694.164965604523
4049878,9775691,1854876,34861.85631919812
4049878,9775728,23909256,35563.86709140733
4049878,10212937,10212932,16501.233199620492
4049878,10268794,10268783,34177.096387538084
4049878,10272711,3611670,14342.285893837518
4049878,10273428,10273415,16240.157156644473
4049878,10273811,10273794,19552.510388083956
4049878,14669902,367644,19497.7384923928
4049878,14762002,14761997,13044.362174192986
4049878,14762002,3611868,13044.362174192986
4049878,14763745,3612896,33411.3659226663
4049878,14763809,14671781,32886.42223401963
4049878,14775425,14775418,23373.58385598048
4049878,14784627,23786639,15445.031179518028
4049878,14784628,3343365,15554.16282569231
4049878,14796011,3568189,32223.299311950297
4049878,14818550,1505359,18971.726882199877
4049878,14818683,6507611,17296.403841914
4049878,14872614,9796383,12934.427687346713
4049878,14901364,14901407,19957.01591147237
4049878,18160059,2599658,17593.899850089027
7851153,3734783,3734766,8792.72219091898
7851153,3736161,3736154,6133.598079163421
7851153,3764582,7460533,7911.137685256919
7851153,4801637,4801617,49910.210794945684
7851153,4950093,4950080,7577.040444218357
7851153,5005688,5005655,7651.374029613242
7851153,5217663,5217657,9034.734333143475
7851153,5222660,5222647,8499.488301841888
7851153,5225437,5225403,7554.213558866275
7851153,5225437,7527875,7554.213558866275
